Discussion_ID,Comment_ID,Author,Category,Markup_Body,Body,Created At,Last Edited At
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AX_r_,dodyg,Assignments,"![image](https://github.com/silverkeytech/summer-2023/assets/1761249/b2e3c773-59e4-43ac-949e-ff92d6603061)
",,2023-06-27T07:44:03Z,
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYApT,merhanhesham,Assignments,"[Personal Website](https://merhanhesham.github.io/Personal_Website/)
[Repo Link](https://github.com/merhanhesham/Personal_Website)

Here's my personal website, implemented using HTML, CSS and bootstrap.


","Personal Website
Repo Link
Here's my personal website, implemented using HTML, CSS and bootstrap.",2023-06-27T13:42:17Z,
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYA2J,alaaelsanteel,Assignments,"[Website link ](https://alaaelsanteel.github.io/Portfolio-Website/).
[Repo Link ](https://github.com/alaaelsanteel/Portfolio-Website).
sorry for being late
it required me to do a lot of search 
 * I used HTML, CSS, JS.
 * Hosted it on GitHub pages.
 
I'll try to add more details for the website 


","Website link .
Repo Link .
sorry for being late
it required me to do a lot of search

I used HTML, CSS, JS.
Hosted it on GitHub pages.

I'll try to add more details for the website",2023-06-27T14:50:23Z,2023-06-27T15:00:31Z
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYBMO,Omnya-Ellethy,Assignments,"### Links
Here are the links to website using html, css, javascript and deployed by github pages

- Repo link: https://github.com/Omnya-Ellethy/MyPortfolio
- Site link: https://omnya-ellethy.github.io/

### Comments

- need more training on how to use html
- I want to know about other frameworks like react
- it was really interesting to do a new animated design, took along time to fix the animation parts to work together but it was fun.","Links
Here are the links to website using html, css, javascript and deployed by github pages

Repo link: https://github.com/Omnya-Ellethy/MyPortfolio
Site link: https://omnya-ellethy.github.io/

Comments

need more training on how to use html
I want to know about other frameworks like react
it was really interesting to do a new animated design, took along time to fix the animation parts to work together but it was fun.",2023-06-27T17:11:59Z,2023-06-27T18:37:54Z
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYBbO,Marwan-9,Assignments,"# Assignment 1 
### Overview
[Website Link](https://marwan-one.vercel.app/)
[GitHub Repo Link](https://github.com/Marwan-9/portfolio-website)
### 1.1 Cross Device Compatibility
<div>
<img src= ""https://i.ibb.co/pR0G1v0/Laptop-PNG.png"" width=""600"">
<img src=""https://i.ibb.co/52p5mkz/Mobile-PNG.png"" width=""200"">
</div>

### 1.2 Funny Design 
**Funny design inspired from ""FIFA FUT"" cards**
<p align=""center"">
<img src= ""https://i.ibb.co/hRtFyP6/image.png"" width=""600"">
</p>

**Looking forward to add the card below after 3 months in this internship**
<p align=""center"">
<img src= ""https://i.ibb.co/X3Lwbfd/doNet.png"" width=""175"">
</p>

### 2. Technical
### 2.1 Development Environment
OS: Windows 11 
Editor: VS Code 
Hosted on Vercel.com

### 2.2 Technologies Used
ReactJs, Javascript, HTML, CSS (No libraries used)

### 2.3 Naming Convention
Javascript: Javascript conventional naming 
CSS: BEM naming convention

### 3. Comments
Your comments are appreciated, please share your opinions. UI/UX is all about users; So, I love hearing comments about my work.","Assignment 1
Overview
Website Link
GitHub Repo Link
1.1 Cross Device Compatibility




1.2 Funny Design
Funny design inspired from ""FIFA FUT"" cards



Looking forward to add the card below after 3 months in this internship



2. Technical
2.1 Development Environment
OS: Windows 11
Editor: VS Code
Hosted on Vercel.com
2.2 Technologies Used
ReactJs, Javascript, HTML, CSS (No libraries used)
2.3 Naming Convention
Javascript: Javascript conventional naming
CSS: BEM naming convention
3. Comments
Your comments are appreciated, please share your opinions. UI/UX is all about users; So, I love hearing comments about my work.",2023-06-27T19:13:23Z,
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYBdU,MariamEssam553,Assignments,"## I finished working on my portfolio 
(very late, I am extremely sorry but there was an minor urgency)

- I used ReactJS and Tailwindcss 
- It is my first time using tailwind. It was quite hard to understand at first but by following 
   [this video](https://www.youtube.com/watch?v=2kg0z1qNrkw) it turned out to be useful and faster than basic css I uesd before. Its main drawback in my opinion that it has no components like bootstrap, for example
- Unfortunately, It lot of time trying to recall reactJS and learning tailwind
- It is deployed at https://mariamessam553.github.io/MyPortfolio/
- Repo link: https://github.com/MariamEssam553/MyPortfolio.git

","I finished working on my portfolio
(very late, I am extremely sorry but there was an minor urgency)

I used ReactJS and Tailwindcss
It is my first time using tailwind. It was quite hard to understand at first but by following
this video it turned out to be useful and faster than basic css I uesd before. Its main drawback in my opinion that it has no components like bootstrap, for example
Unfortunately, It lot of time trying to recall reactJS and learning tailwind
It is deployed at https://mariamessam553.github.io/MyPortfolio/
Repo link: https://github.com/MariamEssam553/MyPortfolio.git",2023-06-27T19:30:47Z,2023-06-27T20:29:33Z
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYBsv,Mahy02,Assignments,"# Portfolio Done

[Visit My Website](https://mahy-dolphincoder.onrender.com)
[Visit Source Code](https://github.com/Mahy02/Mahinour_Elsarky)

## Overview

This is an interactive responsive dynamic website for my portfolio made with django, where the data is retrieved from the database. The idea of using django is that it would be beneficial when creating a Blog app later, or any related apps. 

## Technical

### Development Env

- OS: Windows 11
- Editor: VS code
- Hosted on Render

### Technologies Used

- Django Framework
- Python


### Problems Faced:

- I had lots of issues with the deployment, First I used Azure but during deployment the requirements.txt file wasn't visible which caused a faliure in the deployment. I also tried to use PythonAnywhere, but I ran into some errors too. Then some friend suggested I can use Render as its easy for simple Django apps, which was true.

### What I learnt

- I learnt new things in Django like dealing with static files and media files
- Learned dealing with python virtual environments
- Got a good experience with the deployment process 

","Portfolio Done
Visit My Website
Visit Source Code
Overview
This is an interactive responsive dynamic website for my portfolio made with django, where the data is retrieved from the database. The idea of using django is that it would be beneficial when creating a Blog app later, or any related apps.
Technical
Development Env

OS: Windows 11
Editor: VS code
Hosted on Render

Technologies Used

Django Framework
Python

Problems Faced:

I had lots of issues with the deployment, First I used Azure but during deployment the requirements.txt file wasn't visible which caused a faliure in the deployment. I also tried to use PythonAnywhere, but I ran into some errors too. Then some friend suggested I can use Render as its easy for simple Django apps, which was true.

What I learnt

I learnt new things in Django like dealing with static files and media files
Learned dealing with python virtual environments
Got a good experience with the deployment process",2023-06-27T22:00:03Z,2023-06-27T22:04:13Z
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYBwj,Rofaydaaa,Assignments,"# Assignment 1
[Link to my Website](https://rofaydaaa.github.io/Profile/)
[Link to my Repo](https://github.com/Rofaydaaa/Profile)

## Overview
I decided to go for building my profile using react although my experience to it is very limited, I wanted to take advantage of this assignment to learn new tool. I was planning before to make my portfolio, but my passion for front end development is not that much to work on a side project alone so thanks for putting me in the situation of must finishing this task. The project has some future works that want to be extended later and I will work on them (Mentioned in the repo + your feedback).

## Features:
- Cross Device Compatibility (Thanks to media query)
- The floating navigation bar.
- Email, wp, discord messaging redirection.
- Form messaging (still working on it)","Assignment 1
Link to my Website
Link to my Repo
Overview
I decided to go for building my profile using react although my experience to it is very limited, I wanted to take advantage of this assignment to learn new tool. I was planning before to make my portfolio, but my passion for front end development is not that much to work on a side project alone so thanks for putting me in the situation of must finishing this task. The project has some future works that want to be extended later and I will work on them (Mentioned in the repo + your feedback).
Features:

Cross Device Compatibility (Thanks to media query)
The floating navigation bar.
Email, wp, discord messaging redirection.
Form messaging (still working on it)",2023-06-27T22:52:45Z,
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYKTo,Yumna-Hamdy,Assignments,"I posted the link in the logs of 2023/06/26, didn't know that I have to post it here too.
So, I apologize for posting it here late.
The repo link: [repo](https://github.com/Yumna-Hamdy/Assign_1) 
The website link: [website](https://yumna-hamdy.github.io/Assign_1/)
I used HTML and CSS in development and GitHub pages for hosting. ","I posted the link in the logs of 2023/06/26, didn't know that I have to post it here too.
So, I apologize for posting it here late.
The repo link: repo
The website link: website
I used HTML and CSS in development and GitHub pages for hosting.",2023-07-01T18:49:43Z,
D_kwDOJA-LVs4AUWoM,DC_kwDOJA-LVs4AYLAf,tahermatar,Assignments,"The repo link: [repo](https://github.com/tahermatar/my-website)
The website link: [website](https://tahermatar.github.io/my-website/)
I used HTML and CSS in development and GitHub pages for hosting.","The repo link: repo
The website link: website
I used HTML and CSS in development and GitHub pages for hosting.",2023-07-02T11:59:54Z,2023-07-02T12:05:05Z
D_kwDOJA-LVs4AUboh,,YoussefDarwishh,Announcements,"Took most of the day to implement/understand the minimal API documentation as well as the resources given by @dodyg.

I was able to complete about 50% of Assignment 2.

- Needed to review async and await concepts.
- Created the HTML form for capturing the name and photo.
- Implemented the MapPost function after submitting the form.

Still to do:

- Implement redirection to another page with a unique ID.
- Explore alternative methods for generating a unique ID.
- Store the JSON on disk for accessing when implementing the MapGet function for the new URL.
- Improve code organization by utilizing classes rather than grouping everything in the program.cs file.","Took most of the day to implement/understand the minimal API documentation as well as the resources given by @dodyg.
I was able to complete about 50% of Assignment 2.

Needed to review async and await concepts.
Created the HTML form for capturing the name and photo.
Implemented the MapPost function after submitting the form.

Still to do:

Implement redirection to another page with a unique ID.
Explore alternative methods for generating a unique ID.
Store the JSON on disk for accessing when implementing the MapGet function for the new URL.
Improve code organization by utilizing classes rather than grouping everything in the program.cs file.",2023-06-30T15:57:23Z,
D_kwDOJA-LVs4AUboh,DC_kwDOJA-LVs4AYI1Y,dodyg,Announcements,Why do you need classes? I mean it's a rather small assignment. ,Why do you need classes? I mean it's a rather small assignment.,2023-06-30T16:31:12Z,
D_kwDOJA-LVs4AUboh,DC_kwDOJA-LVs4AYI59,CurtisLee-14,Announcements,"Friday- 2023/06/30

- Finish up assignment 2
- Create a very rough map of partner project  to show partner at next meeting","Friday- 2023/06/30

Finish up assignment 2
Create a very rough map of partner project  to show partner at next meeting",2023-06-30T17:08:37Z,
D_kwDOJA-LVs4AUboh,DC_kwDOJA-LVs4AYI-C,salma-ahmed9,Announcements,"Done
Off for today. Happy Eid

To be done

Start a meeting with my teammate in order to discuss some aspects in the project
Study concepts in .NET
Start assignment 2","Done
Off for today. Happy Eid
To be done
Start a meeting with my teammate in order to discuss some aspects in the project
Study concepts in .NET
Start assignment 2",2023-06-30T17:50:03Z,
D_kwDOJA-LVs4AUboh,DC_kwDOJA-LVs4AYJEv,yehiatarek63,Announcements,"### Worked on Assignment 2

- Made the form and its input fields along with its client side validations.
- added the api endpoint to display the form.
- added the MapPost method to read the form data and add it to the json file.
- added the redirect logic to redirect to a page displaying the image info.
### To be done

- add some styles to make the form presentable and add user friendly alerts in client side validations.
- thoroughly test the api endpoints.
- Begin studying razor pages in preparation for assignment 3.","Worked on Assignment 2

Made the form and its input fields along with its client side validations.
added the api endpoint to display the form.
added the MapPost method to read the form data and add it to the json file.
added the redirect logic to redirect to a page displaying the image info.

To be done

add some styles to make the form presentable and add user friendly alerts in client side validations.
thoroughly test the api endpoints.
Begin studying razor pages in preparation for assignment 3.",2023-06-30T18:55:53Z,
